gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,SeniorCitizen,PC1,PC2,Churn
0,0,0,1,2,0,2,0,2,0,2,2,0,1,2,0,-0.5125311812755431,0.681179447300859,0
1,1,0,1,2,0,2,0,2,2,0,2,2,1,1,0,2.1476875230827304,-0.9135954063121956,0
1,1,1,1,0,1,0,2,2,0,0,0,0,0,0,0,0.4398664970223215,0.32383968860152074,0
0,0,1,1,0,0,2,0,0,2,2,0,0,1,1,0,0.3658731156917302,-0.4215003481615787,0
1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1,0.3277436950162361,0.9521920724385463,1
1,0,0,1,0,0,0,0,0,2,0,0,0,1,2,0,0.046138994553168264,-0.78398697808601,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,0,-2.054288821980239,-0.7312966710021154,1
1,0,0,1,0,0,2,2,2,2,2,2,1,1,0,0,1.4158996634123189,0.013226872148899834,0
1,1,0,1,0,0,0,2,0,2,0,0,0,1,2,0,-0.44551965485112793,-0.3796212135037124,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,-1.6268094405467088,0.031537456015451396,1
1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,0,-0.2583500190176978,1.3216420936261501,1
1,0,0,1,2,1,0,2,0,0,0,0,0,1,2,0,-0.2196235640502166,0.603348601987908,1
1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1,1.780929221724517,0.42191507075906864,1
1,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,-2.03884755154823,-0.7037418261098458,0
0,1,1,1,2,0,2,2,0,2,0,0,0,0,0,0,1.1769245712406449,-0.8284541969238631,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,-1.233463393752358,0.733460873271159,1
0,1,0,1,2,1,0,0,0,0,0,0,0,1,1,0,-1.067314755696315,0.8061566734789012,1
0,0,0,1,0,0,2,2,0,0,0,0,0,0,2,0,-1.2289403704831767,0.2125112604843911,1
1,1,0,1,0,1,2,2,0,2,2,2,2,1,1,0,2.8611978453356754,0.020042527765588798,0
1,0,0,1,2,1,2,2,2,2,2,2,2,0,0,0,3.683803498671833,0.04473372352827708,0
1,1,0,1,0,1,2,0,2,0,2,2,2,0,1,0,2.683062650283077,-0.07214291806320065,0
1,0,0,0,1,0,0,2,0,2,0,0,0,0,3,0,-1.4199362829886353,-0.5730490650016123,0
1,0,0,1,2,1,0,0,0,2,2,2,0,1,3,0,-0.15698732493987766,1.3141557487750615,1
0,1,1,1,2,0,2,2,2,0,2,2,2,1,1,0,2.534064247154417,-0.7301535071255043,0
1,1,1,1,0,0,0,2,0,2,0,0,0,1,0,0,0.3446529182527206,-0.783767720237381,0
1,0,0,1,0,2,1,1,1,1,1,1,0,1,2,0,-1.958385031958468,-0.7856623552775384,0
1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,0,-1.1498712156973008,-1.3579666539980129,0
1,1,1,0,1,0,2,2,2,2,2,2,2,1,0,1,1.8588951733002783,-1.2257542894350042,0
1,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,-1.1351172389780755,0.8083031043242834,1
0,1,0,1,2,2,1,1,1,1,1,1,2,1,1,0,0.3063447883454895,-2.2848979903172473,0
0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,0,0.04157071219220656,-2.0960814565555053,0
1,1,0,1,0,1,2,2,2,0,0,0,0,1,1,0,1.1243419772350005,0.10408450998162964,0
1,1,0,1,2,0,2,2,0,2,2,0,2,0,1,0,2.1643762232855988,-0.9759289114198129,0
1,1,0,1,2,1,0,2,0,2,2,0,2,1,3,0,2.7547819842494863,-0.4251687780321675,0
1,1,0,1,0,1,0,2,0,0,2,2,0,1,2,1,1.3016412944870237,0.38288916866515527,0
0,0,0,0,1,0,0,2,0,0,2,2,0,0,2,0,-1.494059838288932,0.17505172368713698,0
0,0,0,1,2,1,2,2,0,2,2,0,1,1,1,1,3.139258672210314,-0.2913763361271113,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.8990529149883539,0.5797754140680912,0
1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,-1.0668308546641723,-0.19799005976514425,0
1,0,0,1,0,0,2,0,2,2,2,2,0,0,1,0,-0.8428865774153641,0.8592721329968995,0
0,0,1,1,2,0,2,0,0,0,0,0,0,0,3,0,-0.7269061452271289,-0.04582638635066011,0
0,0,0,1,2,0,0,0,0,0,0,0,0,1,3,0,-1.46476044290634,0.12817742491871156,1
0,0,0,1,2,1,0,0,2,0,2,2,1,1,1,0,2.6899214596889798,-0.08169024901685641,1
1,0,0,1,2,2,1,1,1,1,1,1,2,0,3,0,0.14987690126125489,-2.1169776462280128,0
0,1,1,1,2,1,2,0,2,2,2,2,0,1,3,0,2.553379583147076,0.39087351105755974,0
0,0,0,1,2,1,0,0,2,0,0,0,0,0,3,0,-1.0103275999087997,1.0207748705230544,1
0,0,0,1,2,2,1,1,1,1,1,1,2,0,3,0,-1.247652237151684,-1.0333592321921496,0
1,0,0,1,2,1,0,0,0,0,2,0,1,1,2,0,1.9058226810864884,-0.249625045759586,0
0,1,0,0,1,0,2,0,2,0,2,2,1,1,2,0,1.2861045872290706,-1.3949525836279155,0
1,0,0,1,0,2,1,1,1,1,1,1,0,1,1,0,-1.7669828678095723,-0.9239702663134226,0
1,1,1,1,0,1,2,2,0,2,2,2,2,1,1,0,3.2215611501432537,-0.05438207098761985,0
1,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,-1.8852475456719227,-0.4296436321814805,1
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,-1.225336409314458,0.7479634232144589,1
0,0,0,1,0,2,1,1,1,1,1,1,0,1,2,0,-1.7404878859077735,-0.8901040404473622,0
1,1,0,1,2,1,2,0,0,0,2,2,1,1,2,1,2.854296108494251,-0.10150021037726602,0
1,0,0,1,2,0,2,2,2,2,0,0,0,0,2,0,0.47032034471639494,-0.2139956275295619,0
1,1,0,1,2,1,0,0,0,2,2,2,1,0,2,0,1.9699209656289025,0.2684313609158057,0
0,1,1,1,2,1,0,0,0,2,0,0,0,1,2,0,-0.8074019918555354,0.9122035098544122,1
0,0,1,1,0,0,0,0,2,2,2,2,0,1,3,0,-0.8093993490317146,0.6167982080345793,1
1,0,0,1,0,0,0,0,2,0,0,0,0,1,3,0,-1.5609808665997202,0.1490081105561793,1
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1,-0.5280449943891197,0.5249255048035368,1
1,1,1,1,2,1,0,2,2,0,2,2,2,1,2,0,3.2822044298889748,-0.2131737232752713,1
0,1,0,1,2,1,2,0,0,0,0,0,2,0,0,0,2.4160059337177118,-0.8125299072942408,0
0,1,0,0,1,0,0,0,2,0,2,2,0,1,2,1,-0.9309000410945987,-0.30847010880018205,1
0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0,-0.6662121868956079,-1.767685701610795,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,0,-1.625865365981287,-1.0593681071143362,1
0,1,0,1,2,1,2,2,2,2,2,2,2,1,0,1,3.753993609726769,0.08052241616368372,0
0,0,1,0,1,0,0,2,0,0,0,0,0,0,3,0,-1.81840697638112,-0.4792740607342838,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,-1.622005460742799,-0.8008144801818439,0
1,0,0,1,2,0,0,2,2,2,2,2,1,1,0,0,1.1820265012664368,0.05027453268231397,0
0,1,0,1,2,1,2,0,0,0,0,0,2,0,0,1,2.3435012743634287,-0.863602680987141,0
0,0,0,1,0,0,0,2,0,2,2,0,0,1,2,0,-0.9824589701298344,0.42723950039926384,0
0,1,1,1,2,2,1,1,1,1,1,1,2,0,0,0,0.3264247449263818,-2.2548477976192016,0
1,1,0,1,0,1,0,2,2,0,0,2,0,1,2,0,-0.6313358714046149,1.2160310573918378,1
1,0,0,1,0,1,0,0,0,0,0,2,0,1,1,0,0.08312491691000397,0.4204381844662019,0
0,0,0,1,2,1,0,0,2,0,2,2,0,1,2,0,0.5088374423508012,0.952699564236693,1
1,1,0,1,2,1,0,2,2,2,2,2,2,1,1,0,3.577384173441387,-0.028290932741785083,0
1,1,0,1,0,1,2,0,0,0,0,0,0,1,3,0,1.8114195594276437,-0.7901187069672703,0
0,0,0,0,1,0,2,2,2,2,0,2,2,1,3,0,-0.07894570699039714,-0.6266198763711811,0
1,1,0,1,2,1,2,2,2,2,2,2,2,0,1,0,3.7734882895711905,0.10753224593684468,0
0,0,0,1,0,1,2,0,2,2,2,2,2,1,1,0,1.9226138841037137,0.410566625986621,0
0,0,0,1,0,0,2,0,2,2,0,0,1,1,1,0,0.94946654146668,-0.9327221211256166,0
1,1,0,1,2,1,0,2,0,0,2,2,0,1,2,0,-0.567685319895418,1.5335096896126015,1
1,0,0,1,0,0,0,2,0,0,0,0,0,1,3,0,-0.7614970693971294,-0.26272387697878613,0
1,1,0,1,0,2,1,1,1,1,1,1,1,0,3,0,-0.984481591350827,-1.5372712362706753,0
0,1,1,1,0,0,0,2,0,0,2,0,1,1,1,0,-0.5658615592719884,-0.08867692152990464,0
1,0,0,1,2,1,0,2,0,0,2,2,1,0,2,0,0.716322553869691,0.8918605438476668,0
1,1,0,1,2,0,0,0,2,0,2,2,1,1,2,0,0.6978542742651725,-0.2080836373472676,1
0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0,-0.44573116278163194,-1.9341239086240554,0
1,0,0,1,2,0,0,2,2,2,2,2,2,0,1,0,2.284449035778258,-0.44824393184927813,0
0,1,1,1,0,1,0,2,2,2,2,2,1,1,0,0,2.344070045468109,0.25453431478782956,0
1,0,0,0,1,0,2,0,0,2,2,0,2,0,1,0,0.4087470060215879,-1.2903524714118357,0
1,0,0,1,2,1,0,0,0,0,0,2,0,1,2,0,0.7772789487601628,0.24543544886429,1
1,0,0,1,2,0,2,0,0,2,0,2,1,1,0,0,1.0293925166885052,-0.45339512067245713,0
1,0,0,1,2,1,2,2,0,0,0,2,0,1,1,0,0.6165317531810429,0.7274919351001768,1
1,0,0,1,2,1,0,2,0,0,2,0,0,1,2,1,0.024458882252892767,0.7864767494405787,1
1,1,1,1,2,1,2,0,2,0,2,2,2,0,0,0,3.3842414092352375,-0.16919087767527355,0
0,0,0,1,2,1,0,0,2,2,2,2,0,1,2,1,2.1081748663401045,0.42294969362937573,0
1,1,0,1,2,1,0,2,0,0,2,2,1,1,2,0,1.8900759548903234,0.24329802603186218,0
1,1,1,1,0,0,0,2,0,2,2,2,1,1,1,0,1.5485052516741655,-0.586052334608384,0
1,1,0,1,2,1,0,2,2,0,2,2,0,1,2,1,3.1429023856372336,-0.16939552922814236,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0,-1.1337756739889215,0.6965686887836584,1
0,1,0,1,0,2,1,1,1,1,1,1,0,0,0,0,-1.479024350154706,-1.1814997602402897,0
1,0,0,1,2,0,2,2,0,2,0,0,0,1,2,0,-0.7704015690783999,0.3767024012109054,0
1,1,0,1,2,1,0,0,0,0,2,2,0,1,2,1,-0.1764881508495284,1.1506402480019553,1
1,0,0,1,2,1,2,0,0,0,2,2,0,0,2,0,-0.26648541305036477,1.3242954952041726,1
1,1,0,1,2,1,2,2,0,2,0,0,0,1,1,0,0.002380527777506217,0.8081597205531608,0
0,1,0,0,1,0,2,2,2,2,2,2,2,0,1,0,0.9612883729294707,-0.6690009257504667,0
1,1,1,1,0,0,2,2,2,2,0,0,2,0,3,0,1.5337636001285904,-1.0320366303720687,0
1,0,0,1,2,1,2,2,0,0,2,2,0,1,2,0,1.499329489085447,0.7650003536482801,0
1,0,1,1,0,2,1,1,1,1,1,1,2,0,1,0,-1.258724023488439,-1.3338779084994359,0
1,1,1,0,1,0,2,2,2,2,2,2,2,1,1,0,1.7885216615372523,-1.2022562141465907,0
1,1,0,0,1,0,2,2,2,0,0,0,2,1,2,1,0.8556963315946039,-1.7254033209489463,0
0,0,0,0,1,0,0,0,2,0,2,0,0,1,2,1,-0.457601795506023,-0.9694397858511418,0
1,1,0,1,2,1,2,0,0,2,0,0,2,1,1,0,2.151627287033844,-0.47010522419272904,0
1,0,0,1,2,2,1,1,1,1,1,1,0,1,3,0,-1.977082469820191,-0.5935224465407677,1
1,1,1,1,0,2,1,1,1,1,1,1,0,0,1,0,-1.8860053358901567,-0.8344780370315003,0
1,1,0,1,2,1,0,0,2,2,2,2,2,0,2,1,2.809572068426459,-0.03383758795592747,0
0,0,0,1,2,2,1,1,1,1,1,1,1,0,3,0,0.07751166447163349,-2.080640141940918,0
1,1,0,1,2,1,0,0,2,0,2,2,0,1,1,0,-0.026505009929574847,1.3488078310310574,1
1,1,0,1,2,1,0,2,0,0,2,2,0,1,2,1,-0.10841231535092215,1.3512912451406203,1
0,1,1,1,0,0,0,0,2,2,2,0,1,1,2,0,-0.018998946675800026,-0.1618567140238375,0
1,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,-1.985254054905383,-0.7640673071926589,1
0,0,0,1,0,0,2,0,2,0,0,0,0,1,2,1,-1.4610189580135529,0.3273894748587661,1
0,1,0,1,2,2,1,1,1,1,1,1,2,1,1,0,0.22756565266487874,-2.1907275730344646,0
0,1,1,1,0,0,0,2,2,2,2,2,2,1,0,0,2.3599908175834927,-0.767474110643133,0
0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,-2.0380348531044397,-0.7022915711155158,1
1,0,0,1,0,1,0,0,2,0,2,2,0,1,2,1,-0.6539291799285296,1.37511722612413,0
1,1,1,1,0,0,2,0,2,2,2,2,2,1,2,0,2.4188191965241153,-0.801991470098488,0
0,1,0,1,2,1,0,0,2,0,2,2,2,1,2,0,3.031143380436115,-0.35252418239100797,0
1,0,0,1,0,0,2,2,0,0,0,0,0,1,3,0,-1.451514947088848,0.24574813278213098,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,-1.6528157907479883,-0.014870703803107866,0
0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,0,-2.0591650126429792,-0.7399982009680952,0
1,1,1,1,2,1,2,0,2,0,2,2,1,1,0,0,3.470835101588183,-0.15432213498569713,0
0,1,0,1,2,0,2,2,2,0,0,0,0,0,3,0,-0.2680491333202787,0.045024097680400166,0
0,1,1,1,2,1,0,2,2,0,2,2,1,1,2,1,3.0752094627058586,0.07777303162811176,0
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0,-0.8302920575819023,0.6578635692937957,0
1,1,0,1,2,0,2,2,2,2,2,2,2,0,0,0,2.7563568807126626,-0.5237262648126555,0
0,1,1,1,2,1,0,0,0,0,2,2,0,1,2,0,1.4230839351561442,0.3361016658819771,1
0,1,1,1,0,1,2,0,2,2,2,2,0,1,2,1,2.0046193043404656,0.46192147132421474,0
1,1,1,1,0,2,1,1,1,1,1,1,0,0,0,0,-1.7062124583097609,-0.922052117142162,0
1,1,0,1,0,1,2,2,0,0,0,0,0,0,0,0,-0.3071574486098764,0.6573209506575566,0
0,0,0,1,0,0,2,0,0,0,2,2,0,1,2,0,-0.6428510442712115,0.4866060871818939,0
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-1.9167220354601993,-0.7952108155577654,0
0,1,0,1,2,1,2,2,2,2,2,2,0,1,0,0,1.8329014731802091,0.9056373627850094,1
0,0,0,1,2,0,0,0,2,0,0,0,0,1,3,0,-0.7144338960889617,-0.11539059982165879,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.050225329761289,-0.7240453960304656,0
0,0,0,1,0,1,0,2,0,0,2,2,1,0,1,1,1.610958886043819,0.26542316386689985,1
1,0,0,1,0,2,1,1,1,1,1,1,0,1,1,0,-2.0469745359861293,-0.7182443760531456,0
0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,-1.6649402149951322,-0.9869590183319878,0
1,1,1,0,1,0,2,0,2,2,2,0,2,0,1,0,0.02972947062224679,-0.9128764200978181,0
1,0,0,1,2,1,0,0,2,0,0,0,0,1,2,0,0.05121076187094866,0.48014029304205497,1
1,0,0,1,0,2,1,1,1,1,1,1,2,1,3,0,-1.4929839898697401,-1.1382475502993212,0
1,0,0,1,2,1,2,0,0,0,0,0,0,1,2,0,-0.6371255779068185,0.8509568566752701,0
1,0,0,0,1,0,2,2,0,0,0,0,0,1,3,0,-1.7207688622949513,-0.311496946773908,1
1,1,0,1,2,0,0,0,2,2,0,2,1,0,1,0,0.4588101166201961,-0.24207903425432545,0
1,0,0,1,0,0,2,0,0,0,0,0,0,1,2,1,-1.5300918791767362,0.11283678184965269,1
1,0,0,1,2,1,0,2,2,0,2,2,2,1,0,0,2.893425094180073,0.02662600619135779,0
0,1,0,0,1,0,0,0,2,0,0,2,0,1,1,1,-0.8686670087319697,-0.6742562178807096,1
1,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0,-1.9551994548442235,-0.7829716246932144,0
0,0,1,1,0,2,1,1,1,1,1,1,1,0,3,0,-1.871091644997078,-0.8497870022953476,0
0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,-1.5528538821618205,0.163510660499479,0
1,0,0,1,2,1,2,2,2,2,2,2,2,1,2,0,3.8775359160866048,0.16839956382902407,0
0,0,0,1,0,0,2,2,0,0,0,0,0,0,2,0,-0.34442275067097644,-0.3425775438175377,0
0,0,0,1,0,1,2,2,0,0,2,2,0,1,1,0,-0.006946679584997406,1.2088440906819502,1
0,0,0,1,2,0,2,0,2,0,0,0,1,0,3,0,-0.2570560479372319,-0.2623125141027969,0
1,1,0,1,2,0,2,0,0,0,0,2,0,1,2,0,-0.7467419786318827,0.3103125427299525,0
0,0,0,1,2,1,0,2,2,2,0,0,1,1,0,0,2.7214627314418363,-0.5088498165452782,0
1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,0,-1.9230493185962698,-0.8021577047270451,0
0,1,0,1,2,1,0,2,2,2,2,2,0,1,2,1,1.0440075319133213,1.1799802433240585,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0,-1.8361400019610292,-0.8911831768362646,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.2335124887695008,-0.29244760241972484,0
0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,0,-1.7702795492384575,-0.9297651163082621,0
1,0,0,1,2,1,0,2,0,0,0,0,0,1,2,0,0.9359310478833316,-0.1279043614867609,1
0,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1,-0.18842863741933769,1.3254488756592728,1
1,0,0,1,2,2,1,1,1,1,1,1,2,0,1,1,0.16664862382727022,-2.1387745561853393,0
0,1,0,1,2,1,2,2,0,2,2,0,1,1,0,0,2.835197941693361,-0.11764665054403561,0
0,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,-0.42950113568370046,-2.0096994348645607,0
1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0.8935330329788674,-0.3383414665114251,0
1,0,1,1,0,1,0,0,2,0,2,2,0,0,3,0,-0.5619196508722766,1.3158645017777666,1
1,1,0,1,2,1,0,2,2,0,2,2,1,1,0,1,2.9286085353955933,-0.03663474383773905,0
1,0,0,1,0,1,0,0,2,2,2,2,2,0,0,0,0.9070542853170588,0.7841966839915048,0
1,0,1,1,0,0,0,0,2,0,0,0,0,0,2,0,-1.5723586448127802,0.1287045406355597,1
1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.007343875575047,-0.7259600424252534,0
1,0,1,0,1,0,2,2,0,0,2,0,1,1,0,0,0.19886280053524524,-1.2510242808487755,0
0,0,0,1,0,0,0,2,0,2,0,2,1,0,3,0,-0.9019487497573567,0.3601757802249356,0
1,1,1,1,2,1,0,0,2,2,2,2,1,1,0,0,2.5458536217307697,0.21088466588120514,0
0,1,0,0,1,0,0,0,0,0,2,2,0,0,2,1,-1.1888264635529286,-0.271211951198149,0
0,0,0,1,0,0,0,2,2,0,2,0,1,0,0,0,-0.36996164263691844,0.06506060312729503,0
1,0,0,1,2,0,2,2,2,2,2,2,2,1,3,0,1.7326085136424483,-0.05532801660455059,0
1,1,1,1,0,2,1,1,1,1,1,1,1,0,0,0,-0.829303138475373,-1.6714406323351372,0
0,1,0,1,2,2,1,1,1,1,1,1,2,0,1,0,0.32586061032609204,-2.239908722192765,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0,-0.2869503142181069,-2.0492358669525217,0
0,0,0,0,1,0,0,0,2,0,2,2,1,1,2,0,0.16444560266863903,-0.9420022370727075,0
0,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,-0.238198813087486,-2.154232038008091,0
0,1,1,1,2,1,2,0,2,2,2,2,2,1,0,0,3.604558910647488,-0.03662339308550771,0
1,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.0469745359861293,-0.7182443760531456,1
0,1,0,1,2,0,2,2,2,2,2,2,2,0,1,0,2.82986870853806,-0.4509555051585484,0
1,1,1,1,2,1,0,0,2,2,2,0,2,1,0,0,1.1615075126083338,0.4712734737001402,0
0,0,0,1,0,1,2,2,0,0,2,2,1,1,2,0,1.6851872070078984,0.4324967949895149,0
0,1,0,1,2,1,0,0,2,0,2,2,1,1,1,0,2.446616615878051,0.10965022152580427,0
0,0,0,1,2,0,2,2,2,2,0,2,1,0,1,0,1.795713464951366,-0.49379716430379894,0
0,0,0,1,2,0,2,0,2,2,0,2,2,0,0,1,1.3927914099723728,-0.5868533106819304,0
1,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,-0.08401027821515397,-1.6857177260208194,0
0,1,1,1,0,2,1,1,1,1,1,1,0,0,0,0,-1.4089318071333212,-1.2362460316036616,0
0,1,1,1,2,1,0,2,2,2,2,2,0,1,2,0,1.0514128636600075,1.035412459598844,0
1,0,0,1,0,2,1,1,1,1,1,1,2,0,1,0,-1.2683543810868545,-1.3279044381240814,0
1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,0,-1.0978837523544445,0.6488079691988715,0
1,0,0,1,0,1,2,0,2,0,0,0,0,1,3,0,-0.6017911944068546,0.786116282019753,0
0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,1,-1.070991023928187,0.6100549129318429,1
0,1,0,1,2,1,0,2,0,0,0,2,0,1,1,0,-0.7852451956015833,1.310946187886247,1
1,1,1,1,2,1,2,2,2,2,2,2,2,1,0,0,3.787868094283593,0.13055122637170982,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,-1.140700333229308,0.6772258885805846,1
0,1,1,1,0,2,1,1,1,1,1,1,2,1,0,0,-0.69599549415703,-1.7519369200414254,0
0,0,0,1,0,0,2,0,2,2,0,0,1,1,2,0,-0.5304104186485029,-0.04977681017493004,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0,-0.21995107974716657,-2.0708161044652083,0
0,1,1,1,0,1,0,0,2,0,0,0,0,1,2,0,-1.0184969749899593,0.7691341963014877,1
0,0,0,1,2,1,0,0,0,0,0,2,0,0,2,0,-0.5138184061604035,0.980145447234763,1
0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,-1.032823866698704,-0.21274722170456556,1
1,0,0,0,1,0,2,0,2,2,0,2,1,0,3,0,-1.2193026226689,-0.017398725479172,0
0,1,1,0,1,0,2,2,0,2,0,0,2,0,3,0,0.021299056113996087,-1.3019113445220805,0
0,1,0,1,0,2,1,1,1,1,1,1,0,1,0,0,-1.7710994773215922,-0.9249762825691584,0
0,1,0,1,2,0,2,2,0,2,0,0,0,1,1,0,0.5335471591758605,-0.41139081806672056,0
0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,0,1.1799120444742945,0.6404424282588855,1
1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0,-0.2797564651310048,-2.097084407014141,0
0,1,1,1,0,0,0,2,0,2,0,2,2,0,0,0,0.7005105229067052,-0.6126450196951703,0
1,0,0,1,0,0,2,0,0,0,0,2,0,1,0,0,-1.1987211090834626,0.298900717029998,0
1,0,1,1,0,1,2,2,0,2,2,2,1,1,2,0,2.4057458517167607,0.33284304610985477,0
1,1,1,1,2,0,2,2,2,2,2,2,2,1,1,0,2.8677901130925303,-0.5145843974756468,0
1,0,0,1,0,1,2,2,0,2,0,2,0,1,3,0,-0.6704579814703332,1.3820182505323833,0
1,1,1,1,2,0,2,2,2,2,2,0,2,0,1,1,2.073382948324597,-0.6819606049727494,1
1,1,0,1,2,1,0,0,0,0,0,0,0,0,3,1,0.30676258959125263,0.21229571234086567,0
0,0,0,1,2,0,2,0,0,2,0,0,0,1,3,0,-0.5264438612895358,-0.10728065743832557,0
0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0,-0.5955418002094145,-1.799848800358156,0
0,0,0,1,2,1,0,2,2,0,0,0,0,1,0,1,0.38452818596379357,0.5271443887519708,0
0,1,0,1,0,1,0,0,2,0,2,2,1,1,0,0,1.9529036929630958,0.0701768924217824,1
0,1,1,1,2,1,0,0,0,0,0,2,0,0,1,0,0.6327058204884155,0.36716677390272034,1
0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,-1.493206121919917,0.16090117185664285,0
0,1,1,1,2,1,2,0,2,2,0,2,2,0,3,0,1.7441493557043017,0.38475314691417967,0
1,0,0,1,2,1,0,2,2,0,2,2,2,0,1,0,2.910576853949623,0.02661140528913734,0
1,1,0,1,0,2,1,1,1,1,1,1,2,0,0,0,-0.9054473488864446,-1.5745054446782656,0
1,0,0,1,0,1,0,2,2,0,2,0,0,0,2,0,0.39325214963096694,0.6500016422745852,1
1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,-1.6381872187597686,0.011233886094831709,0
1,1,0,1,2,1,2,2,2,2,2,2,2,1,0,1,3.640407004045348,0.12157502122741903,0
1,0,0,1,2,1,0,2,0,0,0,2,0,1,2,0,-0.7454963511433268,1.2408334641973227,1
0,0,0,1,2,1,2,2,2,2,2,2,2,1,0,0,3.569829079365679,0.10693981282196129,0
1,1,1,0,1,0,2,2,2,0,2,2,2,0,2,0,1.2316160458086565,-1.1464404050289079,0
1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,0,-1.4018360399954153,-1.2028904758454906,0
1,0,0,1,2,1,0,2,0,2,0,2,0,1,2,0,2.058344392064061,-0.015102163876115118,1
0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0,-0.3244105687161928,-2.0699789463513603,0
0,0,0,1,2,1,0,0,2,0,2,2,0,1,2,0,-0.5096179054932546,1.5155174001925844,1
1,0,0,1,0,1,2,2,0,0,2,2,1,1,1,0,2.800857297434433,-0.08880886324223233,0
0,0,0,1,2,0,2,2,2,2,0,2,2,1,1,0,1.9652550432669078,-0.5807249395269871,0
0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,0,-1.5157115713953762,-1.0711555479771524,0
1,1,0,1,2,1,2,0,2,2,2,2,1,1,3,1,3.3951093929523006,0.053283352065062094,0
1,1,1,1,2,0,2,2,2,2,0,2,1,0,0,0,2.244118292336073,-0.8158347669282882,0
0,0,0,1,0,0,0,0,0,0,2,2,0,1,2,0,-1.0141947876320254,0.4947152757967799,0
1,0,0,1,0,0,2,0,0,2,0,0,0,0,2,0,-0.513592851284563,-0.27597359601181887,0
0,0,0,1,0,0,2,2,0,0,0,0,0,0,3,0,-1.2667349779633885,0.18328342300565767,0
1,0,0,1,2,1,0,2,0,0,0,0,0,1,0,0,-0.618383539397803,0.8148592586470909,1
0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,1,0.8428448116054972,0.820169645924401,1
0,1,1,1,2,0,2,2,2,2,2,2,2,1,1,1,2.747697790356868,-0.620080245348345,0
1,1,0,1,2,0,0,2,2,2,2,2,2,1,1,0,2.645615266706417,-0.6874499045597913,0
