gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,SeniorCitizen,PC1,PC2,Churn
1,1,0,1,2,1,0,2,2,2,2,2,1,1,0,1,2.8444774736355076,0.15862610417118797,0
0,1,0,1,2,1,2,2,2,2,2,2,2,1,0,1,3.4755338496550814,0.16754568008906867,0
1,1,0,1,0,1,2,0,0,0,2,0,0,0,2,0,1.3557049063373061,-0.033619828723274826,1
1,0,0,1,0,1,2,0,0,0,0,2,0,1,2,1,-0.14733037392031442,0.9403925929220028,0
1,1,1,1,0,0,2,0,0,0,0,0,0,1,2,0,-1.456011899884405,0.29429761217775746,0
0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,1,1.1117201608682952,-0.32006970017750336,0
1,0,0,1,0,0,2,0,0,2,0,0,0,0,3,0,-1.0912395184115793,0.3335372700498441,1
0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,0,-1.7213927480251334,-0.693852483963419,0
1,1,1,1,2,0,2,2,0,2,0,0,1,1,1,0,1.633083641332643,-0.9683926840126941,0
1,1,0,1,0,2,1,1,1,1,1,1,1,0,1,0,-1.2932976449644131,-1.0793580425249312,0
0,1,1,1,2,1,0,2,2,0,2,2,1,1,1,0,3.006950043093194,-0.10743352495734731,0
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-1.701595608543715,-0.7196674186595842,0
1,1,0,1,0,1,2,2,2,0,2,2,2,0,1,1,3.038967678972859,-0.005429638810422231,0
1,0,0,1,2,1,0,0,0,0,0,2,0,1,2,0,0.06960256189874676,0.7151734036549381,1
0,0,0,1,2,1,2,0,0,0,0,0,0,1,1,0,-0.5815222008472442,0.9131708201187463,0
1,0,0,1,2,0,2,2,2,2,0,0,1,0,2,0,1.472920615758059,-0.6434707897959971,0
1,1,0,1,0,1,0,0,2,0,0,0,0,1,1,0,0.07283400531287354,0.36024625487955575,0
1,0,0,0,1,0,0,2,0,2,0,2,0,1,3,0,-1.7176009837933546,0.3063427284200581,1
0,1,1,1,0,1,0,0,0,0,2,2,0,1,2,0,0.282628268287881,0.8397072730228691,1
1,0,0,1,0,2,1,1,1,1,1,1,0,0,1,0,-1.8640338016524387,-0.5760204176158417,0
1,1,1,1,0,0,0,2,0,0,0,0,1,0,3,0,-1.3044974897396275,0.20100604451416096,0
0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,-0.8670441971177549,0.8965114365175827,0
0,0,0,1,2,1,0,0,0,0,0,2,0,1,3,0,-1.04655363299136,1.379025759753362,1
1,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0,-1.8629323005160838,-0.5830779038697429,0
1,0,0,1,2,0,2,0,2,2,2,2,2,0,0,0,1.563300360379483,-0.014625502111827983,0
0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,0,-1.0498478404268736,-1.2687483052711461,0
1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,0,-0.3106658571166364,1.3570893516484972,1
0,0,0,1,2,1,0,0,2,2,2,2,1,1,1,1,1.3489515541084105,0.7846783187515748,0
0,0,0,1,0,2,1,1,1,1,1,1,2,1,2,0,-0.7971559462349631,-1.4506516933493296,0
1,0,0,1,2,0,2,2,0,2,0,0,1,1,0,0,0.9344455402620521,-0.6258949529962994,0
0,1,0,1,2,1,2,2,2,2,2,2,1,1,3,0,2.3922328746660044,0.6747598735886955,0
1,1,0,1,0,0,2,2,2,2,0,0,2,0,3,0,0.5388230959193199,-0.33546012665688846,0
0,1,1,1,2,0,2,2,0,0,2,2,1,0,2,0,-0.11854693744235242,0.5771987010600718,0
1,0,0,1,2,0,2,2,2,0,0,2,1,0,1,0,1.865188746285761,-0.6467996935805278,0
1,1,1,1,0,1,0,0,0,0,2,2,0,0,2,0,-0.45918296374989337,1.241859395166184,0
1,0,0,1,2,1,0,2,2,0,2,2,1,1,2,0,0.8083760753894359,1.0298393759272286,1
0,0,0,1,0,1,2,0,2,2,2,2,0,0,2,0,0.03183324330774207,1.5092714526751634,1
1,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,-1.3385130027578525,0.46559705089028874,0
0,1,1,1,0,1,2,2,2,2,2,2,2,1,0,0,3.201145775502746,0.02613316790945084,0
0,1,0,1,2,0,0,2,0,0,0,0,0,0,1,0,0.05880676938262628,-0.40710723523197945,0
1,0,0,1,2,0,0,2,2,0,2,2,2,1,0,1,1.4271672282142065,-0.27419903047798433,0
1,1,1,0,1,0,0,2,2,2,0,0,2,0,0,0,0.3164709342875538,-1.4303808912358518,0
0,0,0,1,0,0,0,2,0,2,2,2,0,1,2,0,-1.1179597365068146,1.0581211554281302,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,-1.3876916748062647,0.0891130813991855,0
0,0,0,1,2,0,2,0,2,0,2,2,0,1,2,0,-0.611646287761423,0.8811960036701234,0
1,1,0,1,2,0,2,0,2,2,0,2,2,1,1,0,1.9040291561309797,-0.7498270790723108,0
1,1,1,1,0,1,0,2,2,0,0,0,0,0,0,0,0.2946027754616567,0.5048325390636048,0
0,0,1,1,0,0,2,0,0,2,2,0,0,1,1,0,0.20370065159595172,-0.21192535728398523,0
1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1,0.20403572294693598,1.1014874567351451,1
1,0,0,1,0,0,0,0,0,2,0,0,0,1,2,0,-0.11363491425785349,-0.544087385109752,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,0,-2.1345384921960644,-0.3601404785480606,1
1,0,0,1,0,0,2,2,2,2,2,2,1,1,0,0,1.2249039387525822,0.17074550818471101,0
1,1,0,1,0,0,0,2,0,2,0,0,0,1,2,0,-0.5758665268619847,-0.13241522697559488,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,-1.7019761067526216,0.33131941664963266,1
1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,0,-0.3495480087000565,1.4740307805523893,1
1,0,0,1,2,1,0,2,0,0,0,0,0,1,2,0,-0.3320272711381945,0.7951418258002181,1
1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1,1.5868170167791156,0.5505579830147243,1
1,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,-2.1189136151553316,-0.3351637903184861,0
0,1,1,1,2,0,2,2,0,2,0,0,0,0,0,0,0.9729605088397273,-0.6367578604208015,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,-1.3039529231886935,0.9675676852345821,1
0,1,0,1,2,1,0,0,0,0,0,0,0,1,1,0,-1.142048150587565,1.026976227955998,1
0,0,0,1,0,0,2,2,0,0,0,0,0,0,2,0,-1.3140169291138248,0.4786208673042748,1
1,1,0,1,0,1,2,2,0,2,2,2,2,1,1,0,2.6145555418381505,0.13336133849806675,0
1,0,0,1,2,1,2,2,2,2,2,2,2,0,0,0,3.4057331081986053,0.13925954170124008,0
1,1,0,1,0,1,2,0,2,0,2,2,2,0,1,0,2.4408029656219528,0.05107984317755668,0
1,0,0,0,1,0,0,2,0,2,0,0,0,0,3,0,-1.5191882905167111,-0.25680735769505475,0
1,0,0,1,2,1,0,0,0,2,2,2,0,1,3,0,-0.25214382306674743,1.460147916818199,1
0,1,1,1,2,0,2,2,2,0,2,2,2,1,1,0,2.2803700264843947,-0.5851628685989533,0
1,1,1,1,0,0,0,2,0,2,0,0,0,1,0,0,0.17346008288446432,-0.5553945664933522,0
1,0,0,1,0,2,1,1,1,1,1,1,0,1,2,0,-2.0435401247323943,-0.4210495046373089,0
1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,0,-1.279843111527393,-1.0343782047527212,0
1,1,1,0,1,0,2,2,2,2,2,2,2,1,0,1,1.6183069449858116,-1.046633992906936,0
1,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,-1.207212117989438,1.0319705545102118,1
0,1,0,1,2,2,1,1,1,1,1,1,2,1,1,0,0.09829225121797974,-2.036216776325225,0
0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,0,-0.15172145827114947,-1.8350881471493643,0
1,1,0,1,0,1,2,2,2,0,0,0,0,1,1,0,0.9471919572228165,0.26325032512070273,0
1,1,0,1,2,0,2,2,0,2,2,0,2,0,1,0,1.918396070616153,-0.8099125808982928,0
1,1,0,1,2,1,0,2,0,2,2,0,2,1,3,0,2.500389635158232,-0.29165764977701647,0
1,1,0,1,0,1,0,2,0,0,2,2,0,1,2,1,1.125030191610822,0.526965543223748,0
0,0,0,0,1,0,0,2,0,0,2,2,0,0,2,0,-1.5702058616327643,0.457843417228187,0
0,0,0,1,2,1,2,2,0,2,2,0,1,1,1,1,2.8734294271974288,-0.1711990638757401,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.9863555328110019,0.8049955732716391,0
1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,-1.1690351945365798,0.07721344317850497,0
1,0,0,1,0,0,2,0,2,2,2,2,0,0,1,0,-0.9246287073029158,1.0655953292270421,0
0,0,1,1,2,0,2,0,0,0,0,0,0,0,3,0,-0.8377113145560825,0.2022870137505162,0
0,0,0,1,2,0,0,0,0,0,0,0,0,1,3,0,-1.54328821889024,0.411892272358602,1
0,0,0,1,2,1,0,0,2,0,2,2,1,1,1,0,2.447318768760741,0.037627784262514945,1
1,0,0,1,2,2,1,1,1,1,1,1,2,0,3,0,-0.04806003303236328,-1.8606808671036767,0
0,1,1,1,2,1,2,0,2,2,2,2,0,1,3,0,2.3286984935000046,0.49500710725500113,0
0,0,0,1,2,1,0,0,2,0,0,0,0,0,3,0,-1.0812430285326982,1.224738792754131,1
0,0,0,1,2,2,1,1,1,1,1,1,2,0,3,0,-1.3654870028131028,-0.7125383401386155,0
1,0,0,1,2,1,0,0,0,0,2,0,1,1,2,0,1.6890145245611914,-0.09962724699545089,0
0,1,0,0,1,0,2,0,2,0,2,2,1,1,2,0,1.0632233967527045,-1.1940264728975336,0
1,0,0,1,0,2,1,1,1,1,1,1,0,1,1,0,-1.8628134080253687,-0.569178794376908,0
1,1,1,1,0,1,2,2,0,2,2,2,2,1,1,0,2.9589468542602946,0.05241350927091757,0
1,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,-1.9634872066975166,-0.08671147056113997,1
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,-1.295729303693571,0.9807133106185687,1
0,0,0,1,0,2,1,1,1,1,1,1,0,1,2,0,-1.8364030991811933,-0.5382497299197432,0
1,1,0,1,2,1,2,0,0,0,2,2,1,1,2,1,2.6045415924753916,0.01990183741459186,0
1,0,0,1,2,0,2,2,2,2,0,0,0,0,2,0,0.30956984117001446,-0.01385213312776625,0
1,1,0,1,2,1,0,0,0,2,2,2,1,0,2,0,1.764331298508764,0.39920859595755087,0
0,1,1,1,2,1,0,0,0,2,0,0,0,1,2,0,-0.8890318136222055,1.1137535424729594,1
0,0,1,1,0,0,0,0,2,2,2,2,0,1,3,0,-0.899075411442616,0.8355025810283387,1
1,0,0,1,0,0,0,0,2,0,0,0,0,1,3,0,-1.6353647888421297,0.43779898225992375,1
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1,-0.6309511113397126,0.7366068866760358,1
1,1,1,1,2,1,0,2,2,0,2,2,2,1,2,0,3.013028685229697,-0.10243458194751856,1
0,1,0,1,2,1,2,0,0,0,0,0,2,0,0,0,2.1647310223385197,-0.6620461120500037,0
0,1,0,0,1,0,0,0,2,0,2,2,0,1,2,1,-1.0411097850450424,-0.03753236773945003,1
0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0,-0.8245417559353129,-1.471752953057201,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,0,-1.730433301744472,-0.7110952090424211,1
0,1,0,1,2,1,2,2,2,2,2,2,2,1,0,1,3.4740918892559627,0.17324380204674744,0
0,0,1,0,1,0,0,2,0,0,0,0,0,0,3,0,-1.9004357426197047,-0.1391311024037473,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,-1.719926834758517,-0.46038045716799314,0
1,0,0,1,2,0,0,2,2,2,2,2,1,1,0,0,1.001116181260276,0.21200638702736496,0
0,1,0,1,2,1,2,0,0,0,0,0,2,0,0,1,2.0936978042395076,-0.7096918968089798,0
0,0,0,1,0,0,0,2,0,2,2,0,0,1,2,0,-1.0708635454331117,0.6667954454826363,0
0,1,1,1,2,2,1,1,1,1,1,1,2,0,0,0,0.11843866516650867,-2.0088784159367683,0
1,1,0,1,0,1,0,2,2,0,0,2,0,1,2,0,-0.7111809057875959,1.3893324324908691,1
1,0,0,1,0,1,0,0,0,0,0,2,0,1,1,0,-0.04588023842769713,0.6107824608432183,0
0,0,0,1,2,1,0,0,2,0,2,2,0,1,2,0,0.3781174880918051,1.0971681906725836,1
1,1,0,1,2,1,0,2,2,2,2,2,2,1,1,0,3.30153124815826,0.07105011832827333,0
1,1,0,1,0,1,2,0,0,0,0,0,0,1,3,0,1.5839754430381245,-0.619347129012332,0
0,0,0,0,1,0,2,2,2,2,0,2,2,1,3,0,-0.22976482210754584,-0.38731667947603343,0
1,1,0,1,2,1,2,2,2,2,2,2,2,0,1,0,3.493586590902403,0.19786071858470974,0
0,0,0,1,0,1,2,0,2,2,2,2,2,1,1,0,1.722763401933801,0.5344829260474815,0
0,0,0,1,0,0,2,0,2,2,0,0,1,1,1,0,0.7515613392106395,-0.7313019199145455,0
1,1,0,1,2,1,0,2,0,0,2,2,0,1,2,0,-0.6411470422744925,1.683935302658173,1
1,0,0,1,0,0,0,2,0,0,0,0,0,1,3,0,-0.8768880929064895,-0.001986502162657774,0
1,1,0,1,0,2,1,1,1,1,1,1,1,0,3,0,-1.1250520010844791,-1.2249359696844004,0
0,1,1,1,0,0,0,2,0,0,2,0,1,1,1,0,-0.6839183391330312,0.1536232802994221,0
1,0,0,1,2,1,0,2,0,0,2,2,1,0,2,0,0.5761223257273653,1.0287658206364303,0
1,1,0,1,2,0,0,0,2,0,2,2,1,1,2,0,0.5285602177295127,-0.01710956736652056,1
0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0,-0.6165502819328296,-1.6491734630813324,0
1,0,0,1,2,0,0,2,2,2,2,2,2,0,1,0,2.0476633945462934,-0.30079125927463274,0
0,1,1,1,0,1,0,2,2,2,2,2,1,1,0,0,2.1237428801665423,0.3725050061928888,0
1,0,0,0,1,0,2,0,0,2,2,0,2,0,1,0,0.22205909284711,-1.055603985180676,0
1,0,0,1,2,1,0,0,0,0,0,2,0,1,2,0,0.6170968233093557,0.41446518676776634,1
1,0,0,1,2,0,2,0,0,2,0,2,1,1,0,0,0.8406736233237995,-0.26124180183151763,0
1,0,0,1,2,1,2,2,0,0,0,2,0,1,1,0,0.4755534103098912,0.8795397040136359,1
1,0,0,1,2,1,0,2,0,0,2,0,0,1,2,1,-0.09234009537660853,0.9603185235365113,1
1,1,1,1,2,1,2,0,2,0,2,2,2,0,0,0,3.112163718002618,-0.06018341258916688,0
0,0,0,1,2,1,0,0,2,2,2,2,0,1,2,1,1.901481848816054,0.5408607249524278,0
1,1,0,1,2,1,0,2,0,0,2,2,1,1,2,0,1.687033733014809,0.3744014584161392,0
1,1,1,1,0,0,0,2,0,2,2,2,1,1,1,0,1.3366484565044652,-0.4149495278739983,0
1,1,0,1,2,1,0,2,2,0,2,2,0,1,2,1,2.880332913763902,-0.05745038780995039,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0,-1.2090308140484296,0.9274862671483604,1
0,1,0,1,0,2,1,1,1,1,1,1,0,0,0,0,-1.5921706615368085,-0.8410393674437509,0
1,0,0,1,2,0,2,2,0,2,0,0,0,1,2,0,-0.8681682013065002,0.6076941201340949,0
1,1,0,1,2,1,0,0,0,0,2,2,0,1,2,1,-0.2754874408339999,1.3089791989869937,1
1,0,0,1,2,1,2,0,0,0,2,2,0,0,2,0,-0.3572684671065413,1.476139556070385,1
1,1,0,1,2,1,2,2,0,2,0,0,0,1,1,0,-0.11286082747105972,0.9789184999982198,0
0,1,0,0,1,0,2,2,2,2,2,2,2,0,1,0,0.7698550124042964,-0.4757470676262083,0
1,1,1,1,0,0,2,2,2,2,0,0,2,0,3,0,1.311022941859595,-0.8533544746738015,0
1,0,0,1,2,1,2,2,0,0,2,2,0,1,2,0,1.3254939438448519,0.8831664081147923,0
1,0,1,1,0,2,1,1,1,1,1,1,2,0,1,0,-1.3839334547313453,-1.005963576400068,0
1,1,1,0,1,0,2,2,2,2,2,2,2,1,1,0,1.5515389981073038,-1.0279075322436173,0
1,1,0,0,1,0,2,2,2,0,0,0,2,1,2,1,0.6407374786958465,-1.5011116538257916,0
0,0,0,0,1,0,0,0,2,0,2,0,0,1,2,1,-0.6032283893370974,-0.6986322454323804,0
1,1,0,1,2,1,2,0,0,2,0,0,2,1,1,0,1.9194490709635508,-0.3191465790335664,0
1,0,0,1,2,2,1,1,1,1,1,1,0,1,3,0,-2.056414106992401,-0.23525703740018822,1
1,1,1,1,0,2,1,1,1,1,1,1,0,0,1,0,-1.9751539371836977,-0.47257408131022766,0
1,1,0,1,2,1,0,0,2,2,2,2,2,0,2,1,2.563455571236465,0.08386239012003142,0
0,0,0,1,2,2,1,1,1,1,1,1,1,0,3,0,-0.1168041905845857,-1.8202511407025765,0
1,1,0,1,2,1,0,0,2,0,2,2,0,1,1,0,-0.12579120246186626,1.4898044464607443,1
1,1,0,1,2,1,0,2,0,0,2,2,0,1,2,1,-0.20446763589763015,1.4946639900992422,1
0,1,1,1,0,0,0,0,2,2,2,0,1,1,2,0,-0.159791586835205,0.05883017751888022,0
1,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,-2.068881018941985,-0.3975012080682788,1
0,0,0,1,0,0,2,0,2,0,0,0,0,1,2,1,-1.5342142690521232,0.5994901744829584,1
0,1,0,1,2,2,1,1,1,1,1,1,2,1,1,0,0.024897676199450054,-1.9393869085563524,0
0,1,1,1,0,0,0,2,2,2,2,2,2,1,0,0,2.111921767301481,-0.6133607153105045,0
0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,-2.118091253205819,-0.3338492277800874,1
1,0,0,1,0,1,0,0,2,0,2,2,0,1,2,1,-0.7285502186782206,1.5404402687319019,0
1,1,1,1,0,0,2,0,2,2,2,2,2,1,2,0,2.1677421709818105,-0.6525889400245224,0
0,1,0,1,2,1,0,0,2,0,2,2,2,1,2,0,2.768180185989965,-0.23407419688337586,0
1,0,0,1,0,0,2,2,0,0,0,0,0,1,3,0,-1.5273107722205659,0.5220153236432797,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,-1.7282916891370137,0.2892534154208756,0
0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,0,-2.139472663893138,-0.3680278537784523,0
1,1,1,1,2,1,2,0,2,0,2,2,1,1,0,0,3.1956254767064354,-0.04429544833711083,0
0,1,0,1,2,0,2,2,2,0,0,0,0,0,3,0,-0.39374296306574685,0.2661573173907706,0
0,1,1,1,2,1,0,2,2,0,2,2,1,1,2,1,2.821676680833053,0.18611130021028952,0
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0,-0.9181065338244433,0.8765474793040368,0
1,1,0,1,2,0,2,2,2,2,2,2,2,0,0,0,2.499411947037169,-0.3895921911539602,0
0,1,1,1,2,1,0,0,0,0,2,2,0,1,2,0,1.2402895524677826,0.4839295337506469,1
0,1,1,1,0,1,2,0,2,2,2,2,0,1,2,1,1.8029135494390882,0.5826721400586835,0
1,1,1,1,0,2,1,1,1,1,1,1,0,0,0,0,-1.804270077957795,-0.5707755778262016,0
1,1,0,1,0,1,2,2,0,0,0,0,0,0,0,0,-0.4147883483443262,0.8507848465903063,0
0,0,0,1,0,0,2,0,0,0,2,2,0,1,2,0,-0.7423839394603199,0.7041722704061939,0
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.0036570513462832,-0.4334306189539527,0
0,1,0,1,2,1,2,2,2,2,2,2,0,1,0,0,1.6499345800810423,1.0081431834111083,1
0,0,0,1,2,0,0,0,2,0,0,0,0,1,3,0,-0.8276022409356674,0.1356422755227907,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.130426682448503,-0.35356766585606725,0
0,0,0,1,0,1,0,2,0,0,2,2,1,0,1,1,1.419200627763502,0.40617415148168806,1
1,0,0,1,0,2,1,1,1,1,1,1,0,1,1,0,-2.127137234650454,-0.34830941570247254,0
0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,-1.7661865747922516,-0.6375661717177925,0
1,1,1,0,1,0,2,0,2,2,2,0,2,0,1,0,-0.13275839002185336,-0.66954628205157,0
1,0,0,1,2,1,0,0,2,0,0,0,0,1,2,0,-0.07492244015903672,0.6680592529188641,1
1,0,0,1,0,2,1,1,1,1,1,1,2,1,3,0,-1.6044897802528917,-0.7978364413629138,0
1,0,0,1,2,1,2,0,0,0,0,0,0,1,2,0,-0.7269363229208409,1.0490167578178373,0
1,0,0,0,1,0,2,2,0,0,0,0,0,1,3,0,-1.8018290718979604,0.01305947366500753,1
1,1,0,1,2,0,0,0,2,2,0,2,1,0,1,0,0.2976979638412324,-0.03917773201675342,0
1,0,0,1,0,0,2,0,0,0,0,0,0,1,2,1,-1.6066042463938863,0.4014136197378164,1
1,0,0,1,2,1,0,2,2,0,2,2,2,1,0,0,2.645648474318335,0.1402077899085661,0
0,1,0,0,1,0,0,0,2,0,0,2,0,1,1,1,-0.990998014918564,-0.391908140218068,1
1,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0,-2.0404058834379653,-0.41855885772105683,0
0,0,1,1,0,2,1,1,1,1,1,1,1,0,3,0,-1.9610874852537643,-0.4909011613515824,0
0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,-1.6271411693470073,0.4509446076439103,0
1,0,0,1,2,1,2,2,2,2,2,2,2,1,2,0,3.5951523955109566,0.2551870818137501,0
0,0,0,1,0,0,2,2,0,0,0,0,0,0,2,0,-0.47761488089892773,-0.10153720885283805,0
0,0,0,1,0,1,2,2,0,0,2,2,0,1,1,0,-0.11076174757472453,1.3556063385453547,1
0,0,0,1,2,0,2,0,2,0,0,0,1,0,3,0,-0.391463306976159,-0.027476629084618235,0
1,1,0,1,2,0,2,0,0,0,0,2,0,1,2,0,-0.8472390619339067,0.5442165057192927,0
0,0,0,1,2,1,0,2,2,2,0,0,1,1,0,0,2.466177037144627,-0.37226508135946074,0
1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,0,-2.0099301216283534,-0.4398025025502531,0
0,1,0,1,2,1,0,2,2,2,2,2,0,1,2,1,0.8988644680122884,1.2950474423891802,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0,-1.9285877061732055,-0.5318072038244901,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.3320994282216458,-0.0015615340591828594,0
0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,0,-1.8661466651585767,-0.5744329716434279,0
1,0,0,1,2,1,0,2,0,0,0,0,0,1,2,0,0.7596465858368073,0.05116844695252853,1
0,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1,-0.28217522376738896,1.4743951686996168,1
1,0,0,1,2,2,1,1,1,1,1,1,2,0,1,1,-0.03240558958611464,-1.8847196453929596,0
0,1,0,1,2,1,2,2,0,2,2,0,1,1,0,0,2.5857507478205366,0.004956598288053836,0
0,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,-0.6027930427959745,-1.7262216277785922,0
1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0.7134021966296576,-0.15277515212124304,0
1,0,1,1,0,1,0,0,2,0,2,2,0,0,3,0,-0.6416556208233425,1.4802399120073395,1
1,1,0,1,2,1,0,2,2,0,2,2,1,1,0,1,2.6777189479009387,0.0798674314681387,0
1,0,0,1,0,1,0,0,2,2,2,2,2,0,0,0,0.7564454724504069,0.9233859829106567,0
1,0,1,1,0,0,0,0,2,0,0,0,0,0,2,0,-1.6468778561353012,0.41939510672234265,1
1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.089147978094686,-0.3591234484820766,0
1,0,1,0,1,0,2,2,0,0,2,0,1,1,0,0,0.021113214497814305,-1.006402418919751,0
0,0,0,1,0,0,0,2,0,2,0,2,1,0,3,0,-0.9952262666499166,0.5992955668954859,0
1,1,1,1,2,1,0,0,2,2,2,2,1,1,0,0,2.316569133184142,0.32438545727851104,0
0,1,0,0,1,0,0,0,0,0,2,2,0,0,2,1,-1.28840080748279,0.013522951498730002,0
0,0,0,1,0,0,0,2,2,0,2,0,1,0,0,0,-0.49130028760571803,0.2911825484126534,0
1,0,0,1,2,0,2,2,2,2,2,2,2,1,3,0,1.5276179703268362,0.09367235219477436,0
1,1,1,1,0,2,1,1,1,1,1,1,1,0,0,0,-0.9791548410764797,-1.365327011670402,0
0,1,0,1,2,2,1,1,1,1,1,1,2,0,1,0,0.11811832905798028,-1.9904382750440979,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0,-0.4668562205605009,-1.7673340886392868,0
0,0,0,0,1,0,0,0,2,0,2,2,1,1,2,0,-0.004022581928338197,-0.7016431779621378,0
0,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,-0.42234753287274907,-1.879888839250926,0
0,1,1,1,2,1,2,0,2,2,2,2,2,1,0,0,3.327335786598972,0.06447806092077078,0
1,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.127137234650454,-0.34830941570247254,1
0,1,0,1,2,0,2,2,2,2,2,2,2,0,1,0,2.572057322683428,-0.32262205837848545,0
1,1,1,1,2,1,0,0,2,2,2,0,2,1,0,0,0.9926415653411479,0.6167608514921872,0
0,0,0,1,0,1,2,2,0,0,2,2,1,1,2,0,1.495118355350548,0.5621922484276882,0
0,1,0,1,2,1,0,0,2,0,2,2,1,1,1,0,2.218187804246285,0.23648782832402007,0
0,0,0,1,2,0,2,2,2,2,0,2,1,0,1,0,1.576624464305121,-0.33047862634081926,0
0,0,0,1,2,0,2,0,2,2,0,2,2,0,0,1,1.186890047759242,-0.41010953461038974,0
1,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,-0.262136150242156,-1.422329909183272,0
0,1,1,1,0,2,1,1,1,1,1,1,0,0,0,0,-1.526153925747823,-0.8979077248988363,0
0,1,1,1,2,1,0,2,2,2,2,2,0,1,2,0,0.9021054640805433,1.1563812244127187,0
1,0,0,1,0,2,1,1,1,1,1,1,2,0,1,0,-1.3929882240296148,-1.000948719484185,0
1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,0,-1.1758192301547346,0.8809499841690208,0
1,0,0,1,0,1,2,0,2,0,0,0,0,1,3,0,-0.6947682152494111,0.9872763062104387,0
0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,1,-1.150966893922062,0.8421459290689838,1
0,1,0,1,2,1,0,2,0,0,0,2,0,1,1,0,-0.8565817446315658,1.4845105151409532,1
1,1,1,1,2,1,2,2,2,2,2,2,2,1,0,0,3.5080586621493683,0.2187715325868426,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,-1.2162459788028113,0.9100738384412396,1
0,1,1,1,0,2,1,1,1,1,1,1,2,1,0,0,-0.8528508294851198,-1.4534927744803143,0
0,0,0,1,0,0,2,0,2,2,0,0,1,1,2,0,-0.6487716218193763,0.1893041992838744,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0,-0.4028167850782606,-1.7948072777331139,0
0,1,1,1,0,1,0,0,2,0,0,0,0,1,2,0,-1.0961243641755178,0.9903862410933681,1
0,0,0,1,2,1,0,0,0,0,0,2,0,0,2,0,-0.6046455649039963,1.1625118891085509,1
0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,-1.136647265123778,0.059965075867452956,1
